season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,fold,train_drafts,test_drafts,known_pick_coverage,strategy,n,log_loss,multiclass_brier,top1_accuracy,top5_accuracy,ici,e50,e90,emax,calibration_intercept,calibration_slope
2022,10,15,ppr,1,2,2,1,2,1,1,5,150,150,29,0.9977827050997783,roster_plus_next_turn,4050.0,3.1865936814126683,0.9215200743306986,0.24172839506172838,0.6091358024691358,0.0025293417240423964,0.00040651059826097777,0.00040651059826097777,0.7693512008855588,-0.5920425080984031,0.8055240336385908
2022,10,15,ppr,1,2,2,1,2,1,1,5,150,150,29,0.9977827050997783,opponent_aware,4050.0,3.186231048610195,0.9212099092485108,0.23950617283950618,0.6130864197530864,0.0026247134635121695,0.0004895067913463971,0.0004895067913463971,0.7628071851588685,-0.5959106574778062,0.8040827106256917
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,adp_only,2991.0,3.0238871596416153,0.9408600959018513,0.1862253426947509,0.5553326646606486,0.0034812612761897866,0.0009025867480806343,0.0009025867480806343,0.8127309717494108,-0.35457176154533415,0.8808583448913995
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,position_baseline,2991.0,3.018325072789258,0.9398804226824291,0.18655967903711135,0.5586760280842528,0.0035981086261478532,0.0009443499388683378,0.0009443499388683378,0.5840354915229045,-0.35807740303716956,0.8793181198610038
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,roster_aware,2991.0,2.984413194376468,0.9344501013416819,0.2039451688398529,0.5720494817786693,0.0034233981400282115,0.0007315535272468515,0.0007315535272468515,0.6582232803587986,-0.36215144608687766,0.8766166814794875
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,run_aware,2991.0,3.0106821895818054,0.9388163400836276,0.18890003343363423,0.5610163824807757,0.0034713992892568732,0.0007458932721900232,0.0007458932721900232,0.582461076362742,-0.3427198210435609,0.8843713453392686
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,next_turn_aware,2991.0,3.008717763629859,0.9397561962931564,0.18756268806419257,0.561350718823136,0.003565866301013379,0.0009170355094381081,0.0009170355094381081,0.575508463076297,-0.35075699990300224,0.8815416306869747
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,roster_plus_run,2991.0,2.977179721877604,0.9333635738112319,0.20260782347041123,0.5723838181210298,0.003324942662394436,0.0005809700792837897,0.0005809700792837897,0.8916902329781434,-0.3474155156056192,0.8815293781917029
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,roster_plus_next_turn,2991.0,2.969820047038394,0.9344512464729056,0.20294215981277164,0.5777331995987964,0.003406439050364792,0.0007744661352521963,0.0007744661352521963,0.6194845831757625,-0.35137406643354646,0.8799126181771898
2022,10,15,ppr,1,2,2,1,3,0,0,6,50,50,20,0.997,opponent_aware,2991.0,2.962342955354705,0.9333717145852645,0.1995987963891675,0.5770645269140756,0.0034052660274534073,0.0005660406214605309,0.0005660406214605309,0.8391336847089993,-0.3367326016793156,0.8848031920336438
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,adp_only,1338.0,3.0050213174324423,0.9283946750506213,0.20104633781763825,0.5642750373692078,0.0008432111721611064,0.00022770077125652127,0.00022770077125652127,0.18221124134158392,0.6585723275747166,1.2102472627280487
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,position_baseline,1338.0,2.9962146389755544,0.9269778051373283,0.20328849028400597,0.5747384155455905,0.0006336004977789524,7.572234179043652e-05,7.572234179043652e-05,0.257267253904601,0.6998626884992449,1.2239462637870693
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,roster_aware,1338.0,2.9516587218867705,0.9207583276374276,0.21823617339312407,0.5837070254110612,0.0006212021083694062,9.141316098686819e-05,9.141316098686819e-05,0.41926949750344644,0.6051790055983736,1.1958116825028766
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,run_aware,1338.0,2.9929508419649657,0.9263698042347325,0.20478325859491778,0.5724962630792227,0.0006565955971176042,3.883077957570619e-05,3.883077957570619e-05,0.5940252867799037,0.7153226785963884,1.2290418365165556
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,next_turn_aware,1338.0,2.9829956779738254,0.9248600890815323,0.20478325859491778,0.5769805680119582,0.00046175084775695483,3.759926027737184e-05,3.759926027737184e-05,0.08156023922369549,0.7710760230376478,1.2473475300537264
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,roster_plus_run,1338.0,2.948797923327933,0.9201726625017,0.22047832585949179,0.5852017937219731,0.0006149382087099921,3.1237845663292796e-07,3.1237845663292796e-07,0.33413485530661846,0.6169220163968353,1.1997226604305782
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,roster_plus_next_turn,1338.0,2.9321821092088234,0.9180821620520019,0.21898355754857998,0.5896860986547086,0.0006568329530653613,6.926345278160731e-05,6.926345278160731e-05,0.28184311836937237,0.6809251714394099,1.2211411250787134
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,50,8,0.9955357142857143,opponent_aware,1338.0,2.929572893544603,0.9175322146949819,0.22795216741405083,0.5911808669656203,0.0005416911639138023,6.161057533916187e-06,6.161057533916187e-06,0.28502808846661254,0.6913483696571302,1.2246475980231275
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,adp_only,16728.0,3.3330852497862775,0.9497159115514358,0.1758727881396461,0.5194882831181253,0.0027087480129845873,0.0013964625485030687,0.0013964625485030687,0.867274787524472,-0.5699947985954043,0.82302293021171
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,position_baseline,16728.0,3.311733040915389,0.947427815314789,0.17688904830224772,0.5242109038737446,0.0024016034585178465,0.001239015456896593,0.001239015456896593,0.8668622157461634,-0.5403114794310635,0.8313735401037374
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,roster_aware,16728.0,3.240085917764924,0.9385585342929441,0.19320899091343854,0.5472262075561932,0.0019049029786477535,0.0008500788314975572,0.0008500788314975572,0.8717818850142404,-0.4636084065287215,0.8529010728202351
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,run_aware,16728.0,3.3046966735654464,0.9473243306040462,0.1716284074605452,0.5260640841702535,0.002321112766948738,0.0011977876774669789,0.0011977876774669789,0.8742260714607966,-0.5364746869417175,0.8322792070727321
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,next_turn_aware,16728.0,3.294207410888396,0.9463132574429852,0.17778574844571976,0.5338952654232425,0.0023688027620399656,0.0012223674860741551,0.0012223674860741551,0.8713226013093827,-0.5261164808310823,0.8350322970154832
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,roster_plus_run,16728.0,3.235574719945196,0.9384688525097913,0.1909373505499761,0.5514108082257293,0.0019046071805107413,0.0008467074054456913,0.0008467074054456913,0.880172186081329,-0.46111661671300097,0.8535333513397461
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,roster_plus_next_turn,16728.0,3.219421660732965,0.9364420257454028,0.19739359158297465,0.5601984696317551,0.0018932122016499095,0.0007844613630901397,0.0007844613630901397,0.8772580104297653,-0.4460810999173986,0.8576718089427281
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.9954180303481107,opponent_aware,16728.0,3.2155836044906847,0.9363845090183981,0.1956599713055954,0.5613342898134863,0.0019020121554311619,0.0007551279611850911,0.0007551279611850911,0.8839313634306207,-0.44344337093267067,0.8583958928288429
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,adp_only,1339.0,3.101106053409618,0.9316101237033528,0.20388349514563106,0.585511575802838,0.0010374697728095957,9.145216913204746e-06,9.145216913204746e-06,0.37198829441970366,0.49400658841384654,1.1545011591801664
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,position_baseline,1339.0,3.0880511509364506,0.9292086095381583,0.20612397311426436,0.5862584017923824,0.0012061567723529512,0.00016079577838579856,0.00016079577838579856,0.31576665056363096,0.4899975268759403,1.1541198204605967
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,roster_aware,1339.0,3.0208556487666787,0.9230135195434048,0.2270351008215086,0.6071695294996265,0.002473006096840467,0.0007076666283057885,0.0007076666283057885,0.8367581005658552,0.39816371786366,1.1275473541279077
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,run_aware,1339.0,3.084635367216345,0.9292879498863237,0.20089619118745333,0.5795369678864825,0.0011633468843925368,0.00013836423212387067,0.00013836423212387067,0.3764043307514427,0.462120575310356,1.1455671366680025
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,next_turn_aware,1339.0,3.060889274478768,0.9260833487131884,0.21433905899925318,0.5899925317401046,0.0012537322550871422,0.0003041480178151458,0.0003041480178151458,0.28833223996330576,0.5699838704592686,1.1804212832570327
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,roster_plus_run,1339.0,3.01919695313934,0.9231147681783862,0.22778192681105303,0.6049290515309933,0.0023583764042398006,0.0006678348252004088,0.0006678348252004088,0.844290892529734,0.3812483048667803,1.122231546389667
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,roster_plus_next_turn,1339.0,2.990955958976131,0.918922375932645,0.23076923076923078,0.6064227035100822,0.002421989711638308,0.0008366392062781804,0.0008366392062781804,0.8280565926166502,0.4584310477170249,1.1479073133155746
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,150,8,0.9977645305514158,opponent_aware,1339.0,2.989890226014118,0.9190903042250526,0.2292755787901419,0.6123973114264376,0.002454102159379522,0.0008647583732079994,0.0008647583732079994,0.8364588544602881,0.44259296091747347,1.1428869619671682
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,adp_only,2338.0,3.04117190616946,0.9256712892442819,0.18434559452523525,0.5573139435414884,0.0009431626127025339,0.0001233862606331189,0.0001233862606331189,0.2834540790611435,0.18656719688075882,1.0604901708045649
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,position_baseline,2338.0,3.051512586969751,0.9259227166811639,0.1881950384944397,0.5620188195038495,0.0009798701762854887,0.0001522086478872777,0.0001522086478872777,0.28765845568735904,0.1309046855637572,1.0424525900065396
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,roster_aware,2338.0,3.0020719258155224,0.9206029952561284,0.19974337040205303,0.5731394354148845,0.0012321007787464318,0.00011909235218924771,0.00011909235218924771,0.3936364333598431,0.1590405719608915,1.0521571180834208
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,run_aware,2338.0,3.049527480667973,0.9257076181776255,0.19332763045337895,0.5633019674935843,0.0009958458648481553,8.863944786270672e-05,8.863944786270672e-05,0.2763900151308545,0.13461557686699405,1.0436741667368228
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,next_turn_aware,2338.0,3.0500313416985443,0.9255425346551109,0.18391787852865696,0.5577416595380668,0.000995420131790555,8.764126388503476e-05,8.764126388503476e-05,0.2934153415144928,0.11703306052501485,1.0379996361528108
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,roster_plus_run,2338.0,3.0006590874075343,0.9203825862811591,0.20359281437125748,0.5761334473909324,0.0011591472814373347,8.438814448119211e-05,8.438814448119211e-05,0.39167126729272694,0.16166010365226605,1.0530319143622635
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,roster_plus_next_turn,2338.0,2.9967850102878675,0.91963406268225,0.20230966638152267,0.5744225834046194,0.0012784535033811856,0.00013128590587431835,0.00013128590587431835,0.3742845270192574,0.1480895423389092,1.0486735134867657
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,50,13,0.9991452991452991,opponent_aware,2338.0,2.9953743599295026,0.9194365707876448,0.20744225834046193,0.5782720273738238,0.0013091216907243914,0.00016282448688903148,0.00016282448688903148,0.25081359627150823,0.15119263212850406,1.049705937853858
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,adp_only,10221.0,2.8544931523985255,0.9351572353990049,0.2098620487232169,0.6209764210938264,0.00346254513346145,0.0004132760849085027,0.0004132760849085027,0.8373242814390427,-0.22490061548517237,0.9219371840296026
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,position_baseline,10221.0,2.8344181830542627,0.9289350576422643,0.21583015360532237,0.6224439878681146,0.003077693743955532,5.5795118961159476e-05,5.5795118961159476e-05,0.8146448224022957,-0.17286305277641742,0.9396732146729171
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,roster_aware,10221.0,2.7881044994063746,0.9224149625852321,0.23432149496135407,0.6367283044711868,0.003387600214174956,0.00019473457252906085,0.00019473457252906085,0.8283370892644006,-0.1924920744568235,0.9320405371812095
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,run_aware,10221.0,2.8321328049380736,0.9289534898585071,0.21279718227179337,0.6219547989433519,0.0031027186718038144,0.00022610595457768154,0.00022610595457768154,0.8136695277786927,-0.17524865993043962,0.9387818034445736
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,next_turn_aware,10221.0,2.826879443073113,0.9272652669663556,0.21573231582036984,0.6222483122982095,0.0030567672226027394,7.183405809300242e-05,7.183405809300242e-05,0.806202058269794,-0.16058854236341794,0.9437953601758632
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,roster_plus_run,10221.0,2.786408184334584,0.9224079901149691,0.23275609040211329,0.6374131689658546,0.003200753343523617,9.455316389969139e-05,9.455316389969139e-05,0.8500848207461453,-0.19380716637611076,0.9315265287484044
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,roster_plus_next_turn,10221.0,2.775560069160541,0.9200952101906009,0.2348106838861168,0.640152626944526,0.003416628411678806,0.00019459314949866503,0.00019459314949866503,0.7758115534697531,-0.17846138735690797,0.9367215922606825
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,50,57,0.99814453125,opponent_aware,10221.0,2.773878449596935,0.920088010367847,0.23412581939144897,0.6402504647294786,0.0032732524125612065,0.00011973671033974238,0.00011973671033974238,0.7856278978705568,-0.1803773404598947,0.9359911621624428
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,adp_only,719.0,3.133931542880368,0.9348400036024659,0.19610570236439498,0.5340751043115438,0.002230346679239671,0.0011149602291213988,0.0011149602291213988,0.3107600599580746,-0.002515641199958711,0.9991977386086792
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,position_baseline,719.0,3.1253747332948936,0.9326685975526338,0.19610570236439498,0.5493741307371349,0.0014511271899369962,0.0007424646771517079,0.0007424646771517079,0.13343618851612932,-0.016247202213634727,0.9948067699569251
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,roster_aware,719.0,3.0451457319320068,0.9209005818568871,0.2211404728789986,0.5730180806675939,0.001304663276626579,9.632145733858011e-05,9.632145733858011e-05,0.3281140098323967,0.035716012964112545,1.011632992204209
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,run_aware,719.0,3.123048374203065,0.9324081292548007,0.19471488178025034,0.5465924895688457,0.0013458531610478076,0.0006848051633158644,0.0006848051633158644,0.1221028359170726,-0.016285243166254657,0.9947906588230839
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,next_turn_aware,719.0,3.09684534816441,0.9291243211446711,0.20584144645340752,0.5438108484005564,0.0009326848039770393,0.00046672541556492045,0.00046672541556492045,0.47607332975350525,0.008265566146720582,1.0026625333515198
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,roster_plus_run,719.0,3.044913906349217,0.920750601778832,0.22253129346314326,0.5757997218358831,0.0011305011047297176,0.0003705919804118836,0.0003705919804118836,0.3290802222339183,0.03204407153440231,1.0104408458374392
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,roster_plus_next_turn,719.0,3.016461267082658,0.9167449339895901,0.2364394993045897,0.5674547983310153,0.0007830370619737704,0.0003324752805413181,0.0003324752805413181,0.3485946743730056,0.037980774993383766,1.0124880590875465
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,50,4,1.0,opponent_aware,719.0,3.0164622113737694,0.9165922294983372,0.2267037552155772,0.5744089012517385,0.0008717461666077125,0.0004211293614988943,0.0004211293614988943,0.3470243754972757,0.03566489698318925,1.011729522578207
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,adp_only,13913.0,3.029781990419383,0.938791783680704,0.18536620426938835,0.5816861927693524,0.002227025866158129,0.0005348117141231491,0.0005348117141231491,0.8416406576032806,-6.397372708862347e-19,1.000005111200704
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,position_baseline,13913.0,3.0049457369924277,0.9362934373270185,0.1951412348163588,0.5922518507870337,0.002128613547555822,0.00014886662075462055,0.00014886662075462055,0.8467430520172079,0.04247306854101058,1.0138160355085313
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,roster_aware,13913.0,2.935800640030462,0.9251283990153771,0.21584129950406095,0.6148206713145978,0.00260646503552609,0.00034449320068626575,0.00034449320068626575,0.832303912125775,0.07262489249638786,1.0240793881224721
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,run_aware,13913.0,3.0031748995880165,0.9369046690749364,0.19090059656436426,0.5894487170272407,0.0021458580318809593,0.0004318727033197807,0.0004318727033197807,0.8480206370073444,0.017685529528218592,1.0057636919768387
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,next_turn_aware,13913.0,2.982415851064346,0.9346936011248718,0.19355997987493712,0.5951268597714368,0.0021684017691222016,0.00014335911340136037,0.00014335911340136037,0.8537095329289398,0.046872669420707475,1.015356652215752
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,roster_plus_run,13913.0,2.9356093271622634,0.9256163742106839,0.2144037950118594,0.6125206641270754,0.0024061875486907215,0.00022344842225224815,0.00022344842225224815,0.8450113271209809,0.05278985741881212,1.017523459703156
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,roster_plus_next_turn,13913.0,2.908822456145748,0.9222135385575747,0.21943506073456479,0.6211456910802846,0.0027870548093710855,0.0004462770440739599,0.0004462770440739599,0.8275115866974947,0.07456262629444993,1.0249322418732145
2023,10,15,ppr,1,2,2,1,2,1,1,5,50,50,100,0.993218161050828,opponent_aware,13913.0,2.909250053806718,0.9226876861911676,0.21835693236541365,0.6207144397326242,0.0026743187465021055,0.0003995583336619552,0.0003995583336619552,0.8478256924416091,0.0567041413896962,1.0189784578999508
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,adp_only,5721.0,3.0813406240340147,0.9586218887782525,0.17864009788498514,0.5874847054710715,0.003788103519437272,0.0013256867873074046,0.0013256867873074046,0.8489661500042004,-0.42416222457910696,0.8622084879335984
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,position_baseline,5721.0,3.061078156163038,0.9570581629477816,0.17864009788498514,0.5965740255200139,0.0037854668576579736,0.0010308959797037855,0.0010308959797037855,0.8536645422585409,-0.40806517520875824,0.8668109435381052
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,roster_aware,5721.0,3.0006325206500764,0.9483704273665268,0.19297325642370214,0.6154518440832022,0.0036908898807392378,0.000681185595292573,0.000681185595292573,0.8600104113851031,-0.39048700528936503,0.8701832618453859
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,run_aware,5721.0,3.0616244613926815,0.9583431455337711,0.17531900017479463,0.5988463555322496,0.003909169415374856,0.0011695186628084692,0.0011695186628084692,0.8547694238011017,-0.4247331072259021,0.8612786324172745
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,next_turn_aware,5721.0,3.041576351917867,0.9550291707691866,0.18318475790945637,0.605138961719979,0.0037983266984596233,0.0010531751577207444,0.0010531751577207444,0.8600422012358675,-0.39282779787823485,0.8709871960220819
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,roster_plus_run,5721.0,3.0017049253934243,0.9495930505212665,0.1934976402726796,0.615626638699528,0.003779104413659401,0.0006857862681940337,0.0006857862681940337,0.8600102256223114,-0.40359330542215754,0.8657903536748963
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,roster_plus_next_turn,5721.0,2.972162445476001,0.9451624246239504,0.19734312183184757,0.6206956825729768,0.0035816006998013704,0.0005434014588554959,0.0005434014588554959,0.8641389068545574,-0.3678917632542807,0.8767420522081044
2023,10,15,ppr,1,2,2,1,2,1,1,5,150,150,41,0.9980809490579204,opponent_aware,5721.0,2.973172188623256,0.9461262264477113,0.19681873798287014,0.6224436287362349,0.0036557272351870605,0.0005934138417588164,0.0005934138417588164,0.8655450811315406,-0.3781714486976934,0.8732844830867661
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,adp_only,4479.0,2.925116402183882,0.9429999198478625,0.19111408796606386,0.5958919401652154,0.003889481303527008,0.0008729328342758774,0.0008729328342758774,0.7494434547747033,-0.29359501969113294,0.8997809557993923
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,position_baseline,4479.0,2.9177228473440753,0.941118855215476,0.18642554141549453,0.5936592989506586,0.003780706273865811,0.000728720758267647,0.000728720758267647,0.7554064175897992,-0.28600357239973206,0.9021347528635638
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,roster_aware,4479.0,2.8810850935627386,0.9349554734729729,0.20026791694574683,0.5981245813797723,0.0036460344152045784,0.0006821853493852274,0.0006821853493852274,0.6762008033718726,-0.28623112410188545,0.9009514959872139
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,run_aware,4479.0,2.919118018469319,0.9416272464173945,0.18508595668676045,0.5979013172583166,0.0038122780261546645,0.0007598180063527315,0.0007598180063527315,0.7603532365646768,-0.29554688899148324,0.8988262514103024
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,next_turn_aware,4479.0,2.9134423098423348,0.9405482918813306,0.18776512614422863,0.5952221478008484,0.003717392113228743,0.0006612495590069215,0.0006612495590069215,0.7530456642550427,-0.2786618536076089,0.9045420653002425
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,roster_plus_run,4479.0,2.882144423193206,0.9353628732006848,0.19870506809555705,0.5999106943514178,0.0036786436198729317,0.0006636089267270679,0.0006636089267270679,0.6772183722639415,-0.29267250968054803,0.8987006556608998
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,roster_plus_next_turn,4479.0,2.8696994542968532,0.9335000878820868,0.19937486045992409,0.6023665996874302,0.0035925918766227406,0.0006428825577618272,0.0006428825577618272,0.7538236747407352,-0.27624665885674843,0.9041228315938986
2023,10,15,ppr,1,2,2,1,3,0,0,6,50,50,30,0.9953333333333333,opponent_aware,4479.0,2.8707781443863087,0.9339297140755892,0.1982585398526457,0.6019200714445189,0.0036313859223203594,0.0006764033322249983,0.0006764033322249983,0.7280051340624696,-0.28285646309258067,0.9018070869340351
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,adp_only,9392.0,3.1091365508373294,0.9665918225122937,0.18068568994889267,0.5604770017035775,0.0051163216980106745,0.002155789956058137,0.002155789956058137,0.8407998061245959,-0.7327919281864818,0.7526266324301976
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,position_baseline,9392.0,3.1019545829983826,0.9660496383670617,0.18047274275979558,0.5628194207836457,0.005066175166806197,0.0020974315033643175,0.0020974315033643175,0.8428411892924492,-0.7315592901997693,0.7524902940500137
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,roster_aware,9392.0,3.0592088981178813,0.9597481702995606,0.1901618398637138,0.573892674616695,0.005107185473550036,0.002066264771593584,0.002066264771593584,0.8656398645838561,-0.7161416368970721,0.7541928706185702
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,run_aware,9392.0,3.1048964561503016,0.9670265817215483,0.17674616695059625,0.561541737649063,0.005140792023104811,0.002205122315821562,0.002205122315821562,0.8621265218983668,-0.7404888769426581,0.7494571734853861
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,next_turn_aware,9392.0,3.0918786156694984,0.9651418379549024,0.18185689948892675,0.5659071550255537,0.005045492420569191,0.002085037307746729,0.002085037307746729,0.856761046826348,-0.7195090603874987,0.7560584393402399
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,roster_plus_run,9392.0,3.061580923154581,0.9605903710748434,0.18899063032367971,0.5754897785349233,0.005105380998397214,0.0021474649129742153,0.0021474649129742153,0.8828614447178609,-0.7231154399618458,0.7518105829496088
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,roster_plus_next_turn,9392.0,3.0408055585885996,0.9580535542695426,0.19293015332197616,0.5804940374787053,0.0051652200084417454,0.0020240965740840645,0.0020240965740840645,0.8630867603400365,-0.6982433836017968,0.7593171621474982
2023,12,14,ppr,1,2,2,1,2,0,0,6,50,50,56,0.9982993197278912,opponent_aware,9392.0,3.0433183577078027,0.9589547147286654,0.1901618398637138,0.581984667802385,0.005197518967140828,0.002049608152012567,0.002049608152012567,0.8809050101200472,-0.7056128768962446,0.7567814149804148
2023,12,15,ppr,1,2,2,1,2,0,0,7,50,50,12,1.0,adp_only,2160.0,3.0817838214195272,0.9531276941802878,0.15,0.5592592592592592,0.0032767666757629065,0.0016804699909374003,0.0016804699909374003,0.7510268306062269,-0.027364141249579924,0.991319419321325
2023,12,15,ppr,1,2,2,1,2,0,0,7,50,50,12,1.0,position_baseline,2160.0,3.0659889746309146,0.9517301971914669,0.1597222222222222,0.5731481481481482,0.0031584059038532084,0.0015562813934772435,0.0015562813934772435,0.6122580578637935,0.009070729449408474,1.002882178731383
2023,12,15,ppr,1,2,2,1,2,0,0,7,50,50,12,1.0,roster_aware,2160.0,3.027921050288788,0.9478819376510305,0.175,0.5708333333333333,0.0034219619355075085,0.001418730145018093,0.001418730145018093,0.6026667705170681,-0.04591912088434483,0.9852138627758015
2023,12,15,ppr,1,2,2,1,2,0,0,7,50,50,12,1.0,run_aware,2160.0,3.066655474753193,0.9520371878534808,0.16064814814814815,0.5736111111111111,0.0031611446672819305,0.0016227569844618362,0.0016227569844618362,0.5874259969220328,0.003845298095755427,1.0012196654099408
2023,12,15,ppr,1,2,2,1,2,0,0,7,50,50,12,1.0,next_turn_aware,2160.0,3.0509952942206784,0.9489271533355226,0.1648148148148148,0.5708333333333333,0.0029922089586730586,0.0013057416375313081,0.0013057416375313081,0.5931834548402792,0.04599295126297365,1.0146523632928024
