season,teams,scoring_type,fold,train_drafts,test_drafts,known_pick_coverage,strategy,n,log_loss,multiclass_brier,top1_accuracy,top5_accuracy,ici,e50,e90,emax,calibration_intercept,calibration_slope
2022,12,ppr,50,50,100,0.9908953722334004,opponent_aware,19699.0,3.376166731107756,0.9556873304689387,0.1650337580587847,0.5108888776080004,0.0025074449187811347,0.0012856281813601565,0.0012856281813601565,0.6995068374145508,-0.5431551484247722,0.8350211253467795
2022,12,ppr,150,150,32,0.9889057750759879,adp_only,6507.0,3.4168115758376936,0.9615424684778514,0.14615029967727064,0.467035500230521,0.003451593284812228,0.001768130893923081,0.001768130893923081,0.5056725553418602,-0.47776739079222075,0.8570952307519193
2022,12,ppr,150,150,32,0.9889057750759879,position_baseline,6507.0,3.4164694724676403,0.9623335479622989,0.14737974489011835,0.46765022283694485,0.003488212082216111,0.001788290163310259,0.001788290163310259,0.5446555251334044,-0.5082799808478123,0.8476463445799021
2022,12,ppr,150,150,32,0.9889057750759879,roster_aware,6507.0,3.3665496420066767,0.9579701938802104,0.1602889196250192,0.4857845397264484,0.003185810660340983,0.001635148245503322,0.001635148245503322,0.49742989715116376,-0.4692610278756723,0.8575902017718228
2022,12,ppr,150,150,32,0.9889057750759879,run_aware,6507.0,3.410980864144662,0.9620586274236336,0.14492085446442293,0.4698017519594283,0.003409752893451192,0.0017478466489042783,0.0017478466489042783,0.4634648673908223,-0.496794131226259,0.8509606064853985
2022,12,ppr,150,150,32,0.9889057750759879,next_turn_aware,6507.0,3.415731114429175,0.9621749893259957,0.14830182879975412,0.4694943906562164,0.003386637647000359,0.0017354332870458608,0.0017354332870458608,0.6641765335933627,-0.5077554698863193,0.847771381390218
2022,12,ppr,150,150,32,0.9889057750759879,roster_plus_run,6507.0,3.361352935865683,0.9576348168389781,0.16121100353465498,0.48440141386199476,0.0031463244278902304,0.001614825567377267,0.001614825567377267,0.5691981142879842,-0.458694402567784,0.8606887845254528
2022,12,ppr,150,150,32,0.9889057750759879,roster_plus_next_turn,6507.0,3.3645328224790862,0.9576794275408069,0.1619794067926848,0.48824343015214383,0.0032035438228088216,0.0016444365501218777,0.0016444365501218777,0.5004351162028,-0.4680732376283907,0.8578674076881435
2022,12,ppr,150,150,32,0.9889057750759879,opponent_aware,6507.0,3.359399643572931,0.9573552066096314,0.16121100353465498,0.4859382203780544,0.0031210193397555553,0.0016021308038084783,0.0016021308038084783,0.5648547892995721,-0.4576108873558887,0.8609387658336976
2023,10,ppr,50,50,57,0.9968208726156544,adp_only,9093.0,3.3759950748043868,0.9440287229286615,0.17002089519410535,0.5242494226327945,7.279398372039071e-06,5.907046867273391e-08,5.907046867273391e-08,0.02761696298806912,1.874696649882255,1.5364908661667929
2023,10,ppr,50,50,57,0.9968208726156544,position_baseline,9093.0,3.364381713162687,0.9432700266752081,0.1747498075442648,0.5184207632244584,5.572354728077079e-05,2.7976747417213926e-05,2.7976747417213926e-05,0.6974196422870205,1.8639466158273112,1.5350170459573482
2023,10,ppr,50,50,57,0.9968208726156544,roster_aware,9093.0,3.2942259037786927,0.9375506489350272,0.1912460134169141,0.5416254261519851,0.0005261331129220679,0.00026284770871447954,0.00026284770871447954,0.4041098564043666,1.8825271441100186,1.547758979303942
2023,10,ppr,50,50,57,0.9968208726156544,run_aware,9093.0,3.3628356799435832,0.9432745205623909,0.1734301110744529,0.5154514461673815,6.127732006225466e-05,3.076339568600789e-05,3.076339568600789e-05,0.6895507418586816,1.8641101198452328,1.5352631443258915
2023,10,ppr,50,50,57,0.9968208726156544,next_turn_aware,9093.0,3.363804745022118,0.943263264439121,0.17408995930935886,0.5175409655779171,3.9896785577048486e-05,2.0031374439885563e-05,2.0031374439885563e-05,0.6976211555232041,1.8666764880887259,1.5358482653436898
2023,10,ppr,50,50,57,0.9968208726156544,roster_plus_run,9093.0,3.2931279024053115,0.9374642766820246,0.1883866710656549,0.543604970856703,0.0005577500798996183,0.000278748458068509,0.000278748458068509,0.4030190816809669,1.8841371074645088,1.5483895547954962
2023,10,ppr,50,50,57,0.9968208726156544,roster_plus_next_turn,9093.0,3.2943705888267,0.9374807515142389,0.19212581106345542,0.540305729682173,0.0005335012315388297,0.0002674774384966473,0.0002674774384966473,0.4013596035927803,1.8673930240892296,1.5434368899955515
2023,10,ppr,50,50,57,0.9968208726156544,opponent_aware,9093.0,3.2933159941857024,0.9374034312308702,0.1886066204772902,0.5434949961508853,0.0005285855680425664,0.0002658738990484813,0.0002658738990484813,0.13402691669623612,1.869773887567904,1.544281485257269
2023,12,ppr,50,50,100,0.9963202826022961,adp_only,20307.0,3.164966276613057,0.9372943878204224,0.16767617077854927,0.5340030531343871,0.0006799758221406214,0.000216405173040439,0.000216405173040439,0.7470223480207693,0.6082122708257723,1.1862543625191126
2023,12,ppr,50,50,100,0.9963202826022961,position_baseline,20307.0,3.169306229527511,0.937105547874759,0.1701876200325011,0.5290293987295022,0.0006639654266717303,0.0001918743015937481,0.0001918743015937481,0.7498166221615058,0.5636093598029341,1.172717499082932
2023,12,ppr,50,50,100,0.9963202826022961,roster_aware,20307.0,3.1238043898650183,0.9320633930959226,0.18973752893091053,0.5424237947505787,0.000811148253978612,4.77795996223114e-05,4.77795996223114e-05,0.8016178778345302,0.5252694967521779,1.1628044179758217
